date,push_time,log_file,name,code,cnt,cnt_max,premium_rt
2026-05-14,,cb_noredeem_20260514_1345.log,京源转债,118016,3,15,1.53
2026-05-14,,cb_noredeem_20260514_1345.log,利柏转债,111023,6,15,1.89
2026-05-14,,cb_noredeem_20260514_1415.log,瑞科转债,118018,5,15,-3.22
2026-05-14,,cb_noredeem_20260514_1415.log,华特转债,118033,14,15,-1.44
2026-05-14,,cb_noredeem_20260514_1415.log,星球转债,118041,11,15,-0.79
2026-05-14,,cb_noredeem_20260514_1415.log,金埔转债,123198,3,15,-0.22
2026-05-14,,cb_noredeem_20260514_1415.log,严牌转债,123243,6,15,0.36
2026-05-14,,cb_noredeem_20260514_1415.log,翔丰转债,123225,13,15,0.88
2026-05-14,,cb_noredeem_20260514_1415.log,洁美转债,128137,3,15,1.12
2026-05-14,,cb_noredeem_20260514_1415.log,超声转债,127026,9,15,1.43
2026-05-14,,cb_noredeem_20260514_1415.log,利柏转债,111023,6,15,1.7
2026-05-14,,cb_noredeem_20260514_1445.log,瑞科转债,118018,5,15,-1.36
2026-05-14,,cb_noredeem_20260514_1445.log,华特转债,118033,14,15,-0.59
2026-05-14,,cb_noredeem_20260514_1445.log,金埔转债,123198,3,15,-0.2
2026-05-14,,cb_noredeem_20260514_1445.log,星球转债,118041,11,15,-0.15
2026-05-14,,cb_noredeem_20260514_1445.log,严牌转债,123243,6,15,0.34
2026-05-14,,cb_noredeem_20260514_1445.log,翔丰转债,123225,13,15,0.84
2026-05-14,,cb_noredeem_20260514_1445.log,洁美转债,128137,3,15,1.32
2026-05-14,,cb_noredeem_20260514_1445.log,超声转债,127026,9,15,1.39
2026-05-14,,cb_noredeem_20260514_1445.log,利柏转债,111023,6,15,1.44
2026-05-14,,cb_noredeem_20260514_1445.log,京源转债,118016,3,15,1.46
2026-05-15,,cb_noredeem_20260515_0915.log,瑞科转债,118018,6,15,-0.96
2026-05-15,,cb_noredeem_20260515_0915.log,星球转债,118041,12,15,-0.48
2026-05-15,,cb_noredeem_20260515_0915.log,金埔转债,123198,4,15,0.78
2026-05-15,,cb_noredeem_20260515_0915.log,严牌转债,123243,7,15,0.97
2026-05-15,,cb_noredeem_20260515_0915.log,翔丰转债,123225,14,15,1.27
2026-05-15,,cb_noredeem_20260515_0915.log,京源转债,118016,4,15,1.59
2026-05-15,,cb_noredeem_20260515_0915.log,超声转债,127026,10,15,1.66
2026-05-15,,cb_noredeem_20260515_0915.log,利柏转债,111023,7,15,1.71
2026-05-15,,cb_noredeem_20260515_0915.log,洁美转债,128137,4,15,1.82
2026-05-15,,cb_noredeem_20260515_0945.log,星球转债,118041,12,15,-0.55
2026-05-15,,cb_noredeem_20260515_0945.log,严牌转债,123243,7,15,-0.31
2026-05-15,,cb_noredeem_20260515_0945.log,金埔转债,123198,4,15,-0.22
2026-05-15,,cb_noredeem_20260515_0945.log,京源转债,118016,4,15,0.94
2026-05-15,,cb_noredeem_20260515_0945.log,瑞科转债,118018,6,15,1.09
2026-05-15,,cb_noredeem_20260515_0945.log,利柏转债,111023,7,15,1.4
2026-05-15,,cb_noredeem_20260515_0945.log,洁美转债,128137,4,15,1.9
2026-05-15,,cb_noredeem_20260515_0945.log,超声转债,127026,10,15,1.93
2026-05-15,,cb_noredeem_20260515_1015.log,严牌转债,123243,7,15,-0.41
2026-05-15,,cb_noredeem_20260515_1015.log,瑞科转债,118018,6,15,-0.37
2026-05-15,,cb_noredeem_20260515_1015.log,星球转债,118041,12,15,-0.15
2026-05-15,,cb_noredeem_20260515_1015.log,金埔转债,123198,4,15,0.02
2026-05-15,,cb_noredeem_20260515_1015.log,利柏转债,111023,7,15,0.59
2026-05-15,,cb_noredeem_20260515_1015.log,京源转债,118016,4,15,1.56
2026-05-15,,cb_noredeem_20260515_1045.log,星球转债,118041,12,15,-2.03
2026-05-15,,cb_noredeem_20260515_1045.log,严牌转债,123243,7,15,-0.3
2026-05-15,,cb_noredeem_20260515_1045.log,瑞科转债,118018,6,15,-0.18
2026-05-15,,cb_noredeem_20260515_1045.log,金埔转债,123198,4,15,0.54
2026-05-15,,cb_noredeem_20260515_1045.log,利柏转债,111023,7,15,0.87
2026-05-15,,cb_noredeem_20260515_1045.log,艾迪转债,113644,6,15,0.97
2026-05-15,,cb_noredeem_20260515_1045.log,京源转债,118016,4,15,1.82
2026-05-15,,cb_noredeem_20260515_1115.log,星球转债,118041,12,15,-1.59
2026-05-15,,cb_noredeem_20260515_1115.log,严牌转债,123243,7,15,-0.38
2026-05-15,,cb_noredeem_20260515_1115.log,艾迪转债,113644,6,15,0.86
2026-05-15,,cb_noredeem_20260515_1115.log,瑞科转债,118018,6,15,1.01
2026-05-15,,cb_noredeem_20260515_1115.log,金埔转债,123198,4,15,1.46
2026-05-15,,cb_noredeem_20260515_1115.log,利柏转债,111023,7,15,1.65
2026-05-15,,cb_noredeem_20260515_1115.log,超声转债,127026,10,15,1.98
2026-05-15,,cb_noredeem_20260515_1315.log,星球转债,118041,12,15,-0.96
2026-05-15,,cb_noredeem_20260515_1315.log,严牌转债,123243,7,15,-0.35
2026-05-15,,cb_noredeem_20260515_1315.log,艾迪转债,113644,6,15,0.84
2026-05-15,,cb_noredeem_20260515_1315.log,瑞科转债,118018,6,15,0.93
2026-05-15,,cb_noredeem_20260515_1315.log,金埔转债,123198,4,15,0.93
2026-05-15,,cb_noredeem_20260515_1315.log,利柏转债,111023,7,15,1.07
2026-05-15,,cb_noredeem_20260515_1315.log,京源转债,118016,4,15,1.41
2026-05-15,,cb_noredeem_20260515_1345.log,星球转债,118041,12,15,-1.52
2026-05-15,,cb_noredeem_20260515_1345.log,严牌转债,123243,7,15,0.72
2026-05-15,,cb_noredeem_20260515_1345.log,利柏转债,111023,7,15,1.17
2026-05-15,,cb_noredeem_20260515_1345.log,艾迪转债,113644,6,15,1.23
2026-05-15,,cb_noredeem_20260515_1345.log,瑞科转债,118018,6,15,1.26
2026-05-15,,cb_noredeem_20260515_1345.log,金埔转债,123198,4,15,1.29
2026-05-15,,cb_noredeem_20260515_1415.log,星球转债,118041,12,15,-1.2
2026-05-15,,cb_noredeem_20260515_1415.log,严牌转债,123243,7,15,0.09
2026-05-15,,cb_noredeem_20260515_1415.log,艾迪转债,113644,6,15,0.96
2026-05-15,,cb_noredeem_20260515_1415.log,瑞科转债,118018,6,15,1.23
2026-05-15,,cb_noredeem_20260515_1415.log,利柏转债,111023,7,15,1.26
2026-05-15,,cb_noredeem_20260515_1415.log,金埔转债,123198,4,15,1.94
2026-05-15,,cb_noredeem_20260515_1445.log,星球转债,118041,12,15,-1.41
2026-05-15,,cb_noredeem_20260515_1445.log,严牌转债,123243,7,15,-0.58
2026-05-15,,cb_noredeem_20260515_1445.log,艾迪转债,113644,6,15,0.85
2026-05-15,,cb_noredeem_20260515_1445.log,瑞科转债,118018,6,15,0.92
2026-05-15,,cb_noredeem_20260515_1445.log,利柏转债,111023,7,15,0.99
2026-05-18,,cb_noredeem_20260518_0915.log,星球转债,118041,13,15,-1.82
2026-05-18,,cb_noredeem_20260518_0915.log,严牌转债,123243,8,15,-0.6
2026-05-18,,cb_noredeem_20260518_0915.log,利柏转债,111023,8,15,0.59
2026-05-18,,cb_noredeem_20260518_0915.log,艾迪转债,113644,7,15,0.6
2026-05-18,,cb_noredeem_20260518_0915.log,瑞科转债,118018,7,15,0.83
2026-05-18,,cb_noredeem_20260518_0915.log,京源转债,118016,5,15,1.54
2026-05-18,,cb_noredeem_20260518_0915.log,金埔转债,123198,5,15,1.83
2026-05-18,,cb_noredeem_20260518_0945.log,瑞科转债,118018,7,15,-0.56
2026-05-18,,cb_noredeem_20260518_0945.log,星球转债,118041,13,15,0.15
2026-05-18,,cb_noredeem_20260518_0945.log,严牌转债,123243,8,15,0.2
2026-05-18,,cb_noredeem_20260518_0945.log,金埔转债,123198,5,15,0.81
2026-05-18,,cb_noredeem_20260518_0945.log,利柏转债,111023,8,15,1.12
2026-05-18,,cb_noredeem_20260518_0945.log,艾迪转债,113644,7,15,1.86
2026-05-18,,cb_noredeem_20260518_1015.log,严牌转债,123243,8,15,-0.27
2026-05-18,,cb_noredeem_20260518_1015.log,瑞科转债,118018,7,15,0.11
2026-05-18,,cb_noredeem_20260518_1015.log,金埔转债,123198,5,15,0.87
2026-05-18,,cb_noredeem_20260518_1015.log,星球转债,118041,13,15,1.13
2026-05-18,,cb_noredeem_20260518_1015.log,利柏转债,111023,8,15,1.94
2026-05-18,,cb_noredeem_20260518_1045.log,瑞科转债,118018,7,15,-0.67
2026-05-18,,cb_noredeem_20260518_1045.log,严牌转债,123243,8,15,-0.2
2026-05-18,,cb_noredeem_20260518_1045.log,星球转债,118041,13,15,1.24
2026-05-18,,cb_noredeem_20260518_1045.log,金埔转债,123198,5,15,1.37
2026-05-18,,cb_noredeem_20260518_1115.log,瑞科转债,118018,7,15,-0.24
2026-05-18,,cb_noredeem_20260518_1115.log,严牌转债,123243,8,15,-0.07
2026-05-18,,cb_noredeem_20260518_1115.log,星球转债,118041,13,15,0.65
2026-05-18,,cb_noredeem_20260518_1115.log,金埔转债,123198,5,15,1.45
2026-05-18,,cb_noredeem_20260518_1315.log,严牌转债,123243,8,15,-0.02
2026-05-18,,cb_noredeem_20260518_1315.log,瑞科转债,118018,7,15,0.04
2026-05-18,,cb_noredeem_20260518_1315.log,星球转债,118041,13,15,0.63
2026-05-18,,cb_noredeem_20260518_1315.log,利柏转债,111023,8,15,1.26
2026-05-18,,cb_noredeem_20260518_1315.log,金埔转债,123198,5,15,1.35
2026-05-18,,cb_noredeem_20260518_1345.log,瑞科转债,118018,7,15,-0.32
2026-05-18,,cb_noredeem_20260518_1345.log,严牌转债,123243,8,15,-0.22
2026-05-18,,cb_noredeem_20260518_1345.log,星球转债,118041,13,15,0.29
2026-05-18,,cb_noredeem_20260518_1345.log,金埔转债,123198,5,15,0.51
2026-05-18,,cb_noredeem_20260518_1345.log,利柏转债,111023,8,15,0.78
2026-05-18,,cb_noredeem_20260518_1415.log,瑞科转债,118018,7,15,-0.37
2026-05-18,,cb_noredeem_20260518_1415.log,严牌转债,123243,8,15,-0.16
2026-05-18,,cb_noredeem_20260518_1415.log,星球转债,118041,13,15,0.25
2026-05-18,,cb_noredeem_20260518_1415.log,金埔转债,123198,5,15,0.91
2026-05-18,,cb_noredeem_20260518_1415.log,利柏转债,111023,8,15,1.37
2026-05-18,,cb_noredeem_20260518_1445.log,严牌转债,123243,8,15,-0.36
2026-05-18,,cb_noredeem_20260518_1445.log,瑞科转债,118018,7,15,-0.17
2026-05-18,,cb_noredeem_20260518_1445.log,金埔转债,123198,5,15,0.23
2026-05-18,,cb_noredeem_20260518_1445.log,星球转债,118041,13,15,0.27
2026-05-18,,cb_noredeem_20260518_1445.log,利柏转债,111023,8,15,1.49
2026-05-19,,cb_noredeem_20260519_0915.log,瑞科转债,118018,8,15,-0.57
2026-05-19,,cb_noredeem_20260519_0915.log,严牌转债,123243,9,15,-0.25
2026-05-19,,cb_noredeem_20260519_0915.log,星球转债,118041,14,15,0.55
2026-05-19,,cb_noredeem_20260519_0915.log,金埔转债,123198,6,15,0.61
2026-05-19,,cb_noredeem_20260519_0915.log,兴瑞转债,127090,11,15,1.26
2026-05-19,,cb_noredeem_20260519_0915.log,京源转债,118016,6,15,1.59
2026-05-19,,cb_noredeem_20260519_0945.log,严牌转债,123243,9,15,-0.05
2026-05-19,,cb_noredeem_20260519_0945.log,瑞科转债,118018,8,15,0.35
2026-05-19,,cb_noredeem_20260519_0945.log,金埔转债,123198,6,15,0.51
2026-05-19,,cb_noredeem_20260519_0945.log,星球转债,118041,14,15,0.61
2026-05-19,,cb_noredeem_20260519_0945.log,利柏转债,111023,9,15,1.08
2026-05-19,,cb_noredeem_20260519_0945.log,洁美转债,128137,6,15,1.34
2026-05-19,,cb_noredeem_20260519_0945.log,兴瑞转债,127090,11,15,1.41
2026-05-19,,cb_noredeem_20260519_0945.log,艾迪转债,113644,8,15,1.49
2026-05-19,,cb_noredeem_20260519_0945.log,京源转债,118016,6,15,1.82
2026-05-19,,cb_noredeem_20260519_1015.log,严牌转债,123243,9,15,-0.28
2026-05-19,,cb_noredeem_20260519_1015.log,金埔转债,123198,6,15,0.14
2026-05-19,,cb_noredeem_20260519_1015.log,瑞科转债,118018,8,15,0.78
2026-05-19,,cb_noredeem_20260519_1015.log,星球转债,118041,14,15,0.95
2026-05-19,,cb_noredeem_20260519_1015.log,洁美转债,128137,6,15,1.45
2026-05-19,,cb_noredeem_20260519_1015.log,利柏转债,111023,9,15,1.91
2026-05-19,,cb_noredeem_20260519_1045.log,严牌转债,123243,9,15,0.0
2026-05-19,,cb_noredeem_20260519_1045.log,瑞科转债,118018,8,15,0.81
2026-05-19,,cb_noredeem_20260519_1045.log,金埔转债,123198,6,15,0.94
2026-05-19,,cb_noredeem_20260519_1045.log,洁美转债,128137,6,15,1.64
2026-05-19,,cb_noredeem_20260519_1045.log,星球转债,118041,14,15,1.83
2026-05-19,,cb_noredeem_20260519_1115.log,严牌转债,123243,9,15,-0.2
2026-05-19,,cb_noredeem_20260519_1115.log,星球转债,118041,14,15,0.89
2026-05-19,,cb_noredeem_20260519_1115.log,瑞科转债,118018,8,15,0.97
2026-05-19,,cb_noredeem_20260519_1115.log,金埔转债,123198,6,15,1.63
2026-05-19,,cb_noredeem_20260519_1115.log,洁美转债,128137,6,15,1.95
2026-05-19,,cb_noredeem_20260519_1145.log,严牌转债,123243,9,15,-0.08
2026-05-19,,cb_noredeem_20260519_1145.log,星球转债,118041,14,15,0.87
2026-05-19,,cb_noredeem_20260519_1145.log,瑞科转债,118018,8,15,1.32
2026-05-19,,cb_noredeem_20260519_1145.log,金埔转债,123198,6,15,1.39
2026-05-19,,cb_noredeem_20260519_1315.log,严牌转债,123243,9,15,0.05
2026-05-19,,cb_noredeem_20260519_1315.log,金埔转债,123198,6,15,0.83
2026-05-19,,cb_noredeem_20260519_1315.log,洁美转债,128137,6,15,1.11
2026-05-19,,cb_noredeem_20260519_1315.log,瑞科转债,118018,8,15,1.61
2026-05-19,,cb_noredeem_20260519_1315.log,星球转债,118041,14,15,1.62
2026-05-19,,cb_noredeem_20260519_1315.log,艾迪转债,113644,8,15,1.99
2026-05-19,,cb_noredeem_20260519_1345.log,严牌转债,123243,9,15,0.19
2026-05-19,,cb_noredeem_20260519_1345.log,洁美转债,128137,6,15,0.89
2026-05-19,,cb_noredeem_20260519_1345.log,星球转债,118041,14,15,0.95
2026-05-19,,cb_noredeem_20260519_1345.log,艾迪转债,113644,8,15,1.48
2026-05-19,,cb_noredeem_20260519_1345.log,金埔转债,123198,6,15,1.65
2026-05-19,,cb_noredeem_20260519_1415.log,严牌转债,123243,9,15,0.46
2026-05-19,,cb_noredeem_20260519_1415.log,洁美转债,128137,6,15,0.59
2026-05-19,,cb_noredeem_20260519_1415.log,星球转债,118041,14,15,1.15
2026-05-19,,cb_noredeem_20260519_1415.log,艾迪转债,113644,8,15,1.64
2026-05-19,,cb_noredeem_20260519_1415.log,金埔转债,123198,6,15,1.71
2026-05-19,,cb_noredeem_20260519_1445.log,严牌转债,123243,9,15,0.01
2026-05-19,,cb_noredeem_20260519_1445.log,星球转债,118041,14,15,1.08
2026-05-19,,cb_noredeem_20260519_1445.log,艾迪转债,113644,8,15,1.47
2026-05-19,,cb_noredeem_20260519_1445.log,金埔转债,123198,6,15,1.74
2026-05-19,,cb_noredeem_20260519_1515.log,严牌转债,123243,10,15,0.26
2026-05-19,,cb_noredeem_20260519_1515.log,星球转债,118041,15,15,0.51
2026-05-19,,cb_noredeem_20260519_1515.log,艾迪转债,113644,9,15,1.19
2026-05-19,,cb_noredeem_20260519_1515.log,金埔转债,123198,7,15,1.56
